3604610,3542.89428710,10554.12304687
3607570,3542.89697265,10554.12792968
3610636,3542.90063476,10554.13281250
3613620,3542.90478515,10554.13769531
3616599,3542.90869140,10554.14062500
3619609,3542.91259765,10554.14355468
3622642,3542.91699218,10554.14550781
3625652,3542.92163085,10554.14843750
3628621,3542.92675781,10554.14941406
3631644,3542.93164062,10554.14843750
3634606,3542.93554687,10554.14648437
3637557,3542.93652343,10554.14160156
3640552,3542.93774414,10554.13769531
3642609,3542.93920898,10554.13574218
3645600,3542.94116210,10554.13085937
3648622,3542.94287109,10554.12695312
3651553,3542.94604492,10554.12402343
3654567,3542.94946289,10554.12011718
3657545,3542.95166015,10554.11816406
3660562,3542.95458984,10554.11523437
3662619,3542.95678710,10554.11425781
3665568,3542.96142578,10554.11132812
3667618,3542.96484375,10554.11230468
3670574,3542.96923828,10554.11425781
3673639,3542.97338867,10554.11621093
3676628,3542.97778320,10554.11914062
3679575,3542.98193359,10554.12207031
3682560,3542.98681640,10554.12500000
3684634,3542.99047851,10554.12500000
3687609,3542.99560546,10554.12304687
3690603,3542.99853515,10554.11816406
3693550,3543.00048828,10554.11230468
3696562,3543.00097656,10554.10644531
3699553,3543.00024414,10554.09960937
3702541,3543.00024414,10554.09375000
3704616,3543.00048828,10554.08789062
3707541,3542.99951171,10554.07812500
3709604,3542.99829101,10554.07324218
3712615,3542.99584960,10554.06835937
3715579,3542.99389648,10554.06542968
3718541,3542.99291992,10554.06054687
3721551,3542.99072265,10554.05468750
3724563,3542.98706054,10554.05078125
3727602,3542.98388671,10554.04687500
3730610,3542.98022460,10554.04199218
3733617,3542.97460937,10554.03710937
3736543,3542.96850585,10554.03222656
3738610,3542.96411132,10554.03027343
3741569,3542.95874023,10554.02636718
3744550,3542.95361328,10554.02148437
3747555,3542.94970703,10554.01757812
3750591,3542.95190429,10554.01562500
3753601,3542.95678710,10554.01464843
3756582,3542.96118164,10554.01269531
3759587,3542.96655273,10554.01464843
3762546,3542.97119140,10554.01367187
3765531,3542.97558593,10554.01171875
3768560,3542.98046875,10554.00976562
3770612,3542.98339843,10554.00878906
3773544,3542.98828125,10554.00585937
3776607,3542.99145507,10554.00195312
3779586,3542.99340820,10553.99316406
3782585,3542.99340820,10553.98242187
3785534,3542.99169921,10553.97070312
3788559,3542.99414062,10553.96777343
3791603,3542.99829101,10553.96972656
3794541,3543.00512695,10553.97167968
3797615,3543.01245117,10553.97460937
3800595,3543.02221679,10553.97753906
3803602,3543.02978515,10553.97558593
3806567,3543.03833007,10553.97363281
3809547,3543.04565429,10553.96972656
3812601,3543.05078125,10553.96679687
3815576,3543.05151367,10553.96777343
3818601,3543.05175781,10553.97167968
3821585,3543.04980468,10553.97265625
3823638,3543.04980468,10553.97558593
3826617,3543.04882812,10553.97753906
3829598,3543.04858398,10553.98144531
3832568,3543.04956054,10553.98730468
3835612,3543.04736328,10553.99414062
3838568,3543.04833984,10554.00000000
3841633,3543.04931640,10554.00585937
3844622,3543.04980468,10554.01074218
3847601,3543.05102539,10554.01757812
3850552,3543.05419921,10554.02343750
3853582,3543.05810546,10554.02929687
3856605,3543.06176757,10554.03222656
3859563,3543.06518554,10554.03710937
3862624,3543.07031250,10554.04101562
3865611,3543.07397460,10554.04394531
3868554,3543.07666015,10554.04882812
3871564,3543.08154296,10554.05078125
3874554,3543.08520507,10554.05273437
3877571,3543.08911132,10554.05664062
3880553,3543.09350585,10554.05957031
3883614,3543.09692382,10554.06445312
3886557,3543.10009765,10554.07128906
3889632,3543.10400390,10554.07812500
3892559,3543.10986328,10554.08300781
3895563,3543.11499023,10554.08398437
3898545,3543.11791992,10554.08105468
3900610,3543.11791992,10554.07812500
3903552,3543.11816406,10554.07519531
3906606,3543.11840820,10554.07128906
3909566,3543.11840820,10554.06738281
3912614,3543.11865234,10554.06542968
3915545,3543.11816406,10554.06250000
3918605,3543.11840820,10554.06054687
3921619,3543.11938476,10554.05761718
3924600,3543.12011718,10554.05566406
3927572,3543.12060546,10554.05273437
3930554,3543.12011718,10554.04980468
3933592,3543.11962890,10554.04785156
3936605,3543.11791992,10554.04492187
3939599,3543.11621093,10554.04199218
3942599,3543.11621093,10554.03906250
3945589,3543.11596679,10554.03710937
3948541,3543.11425781,10554.03417968
3950618,3543.11376953,10554.03222656
3953599,3543.11328125,10554.02929687
3956542,3543.11206054,10554.02636718
3959545,3543.11010742,10554.02343750
3962588,3543.10742187,10554.02246093
3965537,3543.10473632,10554.02148437
3968598,3543.10253906,10554.01953125
3971599,3543.10180664,10554.01757812
3974591,3543.10131835,10554.01464843
3977539,3543.10058593,10554.01171875
3980539,3543.10034179,10554.00878906
3983559,3543.09985351,10554.00585937
3985625,3543.09960937,10554.00390625
3988558,3543.10009765,10554.00097656
3991606,3543.09985351,10553.99804687
3994544,3543.09838867,10553.99511718
3996610,3543.09765625,10553.99316406
3999590,3543.09716796,10553.99023437
4002591,3543.09765625,10553.98730468
4005606,3543.09912109,10553.98437500
4008587,3543.09936523,10553.97949218
4011550,3543.09863281,10553.97558593
4014606,3543.09790039,10553.97070312
4017607,3543.09716796,10553.96289062
4020591,3543.09570312,10553.95605468
4023600,3543.09521484,10553.95410156
4026590,3543.09570312,10553.95214843
4029551,3543.09521484,10553.95214843
4031603,3543.09521484,10553.95214843
4034590,3543.09497070,10553.95214843
4037544,3543.09497070,10553.95214843
4040543,3543.09472656,10553.95214843
4043560,3543.09472656,10553.95214843
4046588,3543.09472656,10553.95117187
4049590,3543.09448242,10553.95117187
4052584,3543.09448242,10553.95117187
4055596,3543.09472656,10553.95117187
4058543,3543.09472656,10553.95019531
4061543,3543.09521484,10553.95019531
4064542,3543.09545898,10553.95117187
4067594,3543.09545898,10553.95117187
4070602,3543.09545898,10553.95117187
4073581,3543.09545898,10553.95019531
4076575,3543.09545898,10553.95019531
4079549,3543.09545898,10553.95019531
4082540,3543.09545898,10553.95019531
4085548,3543.09545898,10553.95019531
4087618,3543.09545898,10553.95019531
4090536,3543.09545898,10553.95019531
4093622,3543.09545898,10553.95019531
4096584,3543.09545898,10553.95019531
4099621,3543.09545898,10553.95019531
4102531,3543.09545898,10553.95019531
4105553,3543.09545898,10553.95019531
4108579,3543.09545898,10553.95019531
4111560,3543.09545898,10553.95019531
4114581,3543.09545898,10553.95019531
4117610,3543.09545898,10553.95019531
4120579,3543.09545898,10553.95019531
4123518,3543.09545898,10553.95019531
4126527,3543.09545898,10553.95019531
